year,month,day,validity,causeCode,earthquakeMagnitude,locationCountry,locationName,locationLat,locationLong,maxWaterHeight,runups,numDeaths,numInjuries,descrDamage,numDestroyedHouses
1928,6,17,4,1, 7.7,MEXICO,S. MEXICO,  16.028,  -97.036,    .20,10,,,1,
1928,7,18,2,1, 7.0,PERU,N. PERU,  -5.500,  -79.000,,0,,,,
1928,8,4,4,7,,INDONESIA,FLORES SEA,  -8.320,  121.708,  10.00,2,128,,,
1928,9,13,-1,9,,VENEZUELA,CARUPANO,,,,1,,,,
1928,11,20,2,1, 7.1,CHILE,NORTHERN CHILE, -22.500,  -70.500,,0,,,,
1928,12,1,3,1, 7.6,CHILE,CENTRAL CHILE, -35.000,  -72.000,   1.50,2,,,,
1928,12,19,3,1, 7.3,PHILIPPINES,CELEBES SEA,   7.000,  124.000,,2,4,102,2,
1928,,,1,0,,CANADA,"CURLING, NEWFOUNDLAND",  48.967,  -58.000,,0,,,,
1929,1,17,4,1, 6.9,VENEZUELA,CUMANA,  10.600,  -65.600,,5,,,3,
1929,3,7,4,1, 7.8,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",  50.880, -169.710,   1.00,7,,,1,
1929,5,21,4,1, 7.1,JAPAN,HIUGANADA,  31.700,  132.200,    .70,1,,,,
1929,5,26,3,1, 7.0,CANADA,BRITISH COLUMBIA,  51.000, -131.000,   1.50,3,,,,
1929,6,13,2,1, 7.2,PHILIPPINES,E. MINDANAO ISLAND,   8.500,  127.000,,4,,,,
1929,6,16,2,3, 7.5,NEW ZEALAND,TASMAN SEA, -41.750,  172.250,   2.50,2,,,,
1929,8,9,2,9,,CHILE,NORTHERN CHILE, -23.700,  -70.400,   7.50,1,,,,
1929,8,12,0,1,*,USA,"ATTICA, NEW YORK",  42.900,  -78.300,,1,,,,
1929,11,9,2,0,,INDONESIA,"TJALANG, N.W. SUMATRA",   4.633,   95.567,,1,6,,,
1929,11,18,4,3, 7.3,CANADA,"GRAND BANKS, NEWFOUNDLAND",  44.690,  -56.000,  13.00,45,28,,2,
1930,1,3,0,1, 5.5,CHINA,JIANGSU PROVINCE,  32.200,  119.400,,1,,,,
1930,2,16,2,1,*,SPAIN,OFF SOUTHERN COAST,  36.000,   -3.000,,1,,,,
1930,2,,-1,0,,USA,HAWAII,,,,0,,,,
1930,3,17,1,6,,INDONESIA,KRAKATAU,  -6.102,  105.423, 500.00,0,,,,
1930,5,2,4,8,,NORWAY,MID-NORWAY,  63.317,    9.850,,0,,,1,
1930,5,5,4,1, 7.3,MYANMAR (BURMA),MYANMAR COAST,  17.300,   96.500,,1,500,,3,
1930,6,19,3,1, 6.0,INDONESIA,SOUTH OF JAVA,  -5.600,  105.300,   1.50,1,,,,
1930,7,19,2,1, 6.5,INDONESIA,SOUTH OF JAVA,  -9.300,  114.300,    .10,1,,,,
1930,8,31,3,3, 5.2,USA,S. CALIFORNIA,  34.030, -118.643,   3.05,3,1,,,
1930,9,11,4,6,,ITALY,STROMBOLI ISLAND,  38.789,   15.213,   2.50,1,1,,,
1930,9,11,1,1,*,INDONESIA,CELEBES SEA,   1.200,  124.570,,1,,,,
1930,9,30,3,1, 6.6,PAPUA NEW GUINEA,BISMARCK SEA,  -4.423,  145.460,,0,,,,
1930,10,30,4,1, 5.9,ITALY,CENTRAL ADRIATIC,  43.667,   13.267,,0,,,,
1930,11,5,3,1,*,KENYA,MOMBASA,  -4.050,   39.667,   6.00,1,,,,
1930,12,23,4,1, 6.5,PAPUA NEW GUINEA,BISMARCK SEA,  -1.300,  144.300,  12.00,29,27,8,2,104
1930,12,29,2,1, 6.0,CHILE,NORTHERN CHILE, -28.500,  -71.000,   1.00,1,,,,
1931,2,2,1,1, 7.7,NEW ZEALAND,N. NEW ZEALAND, -39.772,  176.025,,1,,,,
1931,2,13,1,1, 7.1,NEW ZEALAND,N. NEW ZEALAND, -39.500,  177.000,    .10,1,,,,
1931,2,19,1,1,*,NEW ZEALAND,N. NEW ZEALAND, -39.500,  177.000,,1,,,,
1931,3,9,4,1, 7.6,JAPAN,SANRIKU,  41.200,  142.500,    .40,7,,,,
1931,3,18,2,1, 7.1,CHILE,CENTRAL CHILE, -32.500,  -72.000,,0,,,,
1931,6,7,2,1, 6.0,UK,"DOGGER BANK, ENGLAND",  54.000,    1.067,,0,,,,
1931,8,7,1,1, 7.0,PAPUA NEW GUINEA,BISMARCK SEA,  -3.417,  142.077,,2,,,,
1931,8,19,1,9,,USA,"ATLANTIC CITY, NJ",  39.350,  -74.417,   3.00,4,4,,,
1931,8,31,1,0,,PORTUGAL,AZORES,  38.400,  -27.100,,2,,,1,
1931,9,25,3,1, 7.4,INDONESIA,SW. SUMATRA,  -5.000,  102.750,   1.00,1,,,,
1931,10,3,4,1, 7.8,SOLOMON ISLANDS,SAN CRISTOBAL ISLAND, -10.932,  161.016,   9.00,13,50,,3,
1931,11,2,4,1, 7.1,JAPAN,SEIKAIDO,  32.200,  132.100,    .80,9,,,,
1931,12,1,1,1,,CUBA,NORTHERN COAST (LAS VILLAS),  22.800,  -80.400,,2,,,,
1932,2,3,2,1, 6.7,CUBA,SANTIAGO DE CUBA,  20.000,  -75.800,,1,,,,
1932,5,7,-1,9,,ITALY,CALABRIAN ARC,,,,0,,,,
1932,6,3,4,1, 8.1,MEXICO,CENTRAL MEXICO,  19.500, -104.250,  10.00,19,4,,2,
1932,6,18,4,1, 7.9,MEXICO,CENTRAL MEXICO,  19.452, -103.632,   1.00,2,,,,
1932,6,22,4,1, 7.0,MEXICO,CENTRAL MEXICO,  19.000, -104.500,  10.00,6,75,100,3,
1932,6,29,2,1,,MEXICO,S. MEXICO,,,,0,,,,
1932,9,9,2,1, 6.2,INDONESIA,JAVA TRENCH,  -3.570,  128.350,,2,,,,
1932,9,15,2,1, 6.8,NEW ZEALAND,N. NEW ZEALAND, -39.000,  177.500,,1,,,,
1932,9,26,1,1, 6.9,GREECE,NORTH AEGEAN,  40.500,   23.900,   2.00,2,,,1,
1932,11,4,1,1,*,VENEZUELA,CUMANA,  10.500,  -64.200,,1,,,,
1932,11,10,-1,9,*,USA,"WILLETTS POINT, NEW YORK",,,   5.40,1,,,,
1933,1,8,4,6,,RUSSIA,"KHARIMKOTAN, N. KURIL ISLANDS",  49.120,  154.508,   9.00,2,,,,
1933,2,23,1,1, 7.6,CHILE,NORTHERN CHILE, -20.000,  -71.000,,1,,,,
1933,3,2,4,1, 8.4,JAPAN,SANRIKU,  39.224,  144.622,  29.00,294,3022,,4,6000
1933,3,11,0,9, 6.3,USA,S. CALIFORNIA,  33.616, -117.966,    .10,2,,,,
1933,4,23,1,1, 6.4,GREECE,"COS, DODECANESE",  36.800,   27.200,,0,,,,
1933,5,19,3,1,*,TOGO,GOLD COAST,   6.900,     .600,,1,,,,
1933,6,18,4,1, 7.1,JAPAN,SANRIKU,  38.100,  142.400,    .20,8,,,,
1933,10,2,3,1, 6.9,ECUADOR,ECUADOR,  -2.000,  -81.000,,1,,,,
1933,12,12,2,1,*,PAPUA NEW GUINEA,BISMARCK SEA,  -5.000,  151.000,,3,,,,
1933,12,25,1,6,,PHILIPPINES,E. SAMAR ISLAND,  12.770,  124.050,,1,9,,3,
1934,1,15,0,1, 8.0,NEPAL,"BIHAR-NEPAL, GANGES RIVER",  26.773,   86.760,,0,,,,
1934,2,14,4,1, 7.9,PHILIPPINES,SOUTH CHINA SEA,  17.500,  119.000,,1,,,,
1934,4,7,4,8,,NORWAY,TAFJORD,  62.270,    7.400,  62.30,12,41,,,
1934,6,3,2,1,*,ICELAND,ICELAND,  66.000,  -18.250,,0,,,,
1934,7,18,3,1, 7.7,PANAMA,COSTA RICA-PANAMA,   8.000,  -82.500,,2,,,1,
1934,7,18,3,1, 7.8,SOLOMON ISLANDS,SOLOMON ISLANDS, -11.907,  166.731,    .65,3,,,,
1934,7,21,3,1, 7.2,SOLOMON ISLANDS,SOLOMON ISLANDS, -11.139,  165.503,,3,,,,
1934,8,21,0,9,,USA,S. CALIFORNIA,  33.700, -118.200,  12.00,9,,,1,1
1934,11,30,4,1, 7.0,MEXICO,MEXICO,  18.500, -105.500,    .11,1,,,,
1934,12,4,1,1, 6.9,CHILE,NORTHERN CHILE, -19.500,  -69.500,,1,,,,
1934,12,12,1,1,*,PAPUA NEW GUINEA,BISMARCK SEA,  -4.200,  152.200,,1,,,,
1935,5,30,0,1, 7.5,PAKISTAN,QUETTA,  29.500,   66.800,,0,,,,
1935,7,19,4,1, 6.5,JAPAN,JAPAN,  36.600,  141.400,    .20,1,,,,
1935,9,20,3,1, 7.8,PAPUA NEW GUINEA,BISMARCK SEA,  -3.824,  141.416,,1,,,,
1935,10,12,4,1, 7.2,JAPAN,SANRIKU,  39.900,  143.700,    .30,8,,,,
1935,10,18,4,1, 7.0,JAPAN,SANRIKU,  40.700,  144.300,    .20,2,,,,
1935,11,21,1,9,,USA,HAWAII,  19.500, -155.500,,1,,,1,
1935,11,25,2,1, 6.5,INDONESIA,CELEBES SEA,   5.500,   94.000,,0,,,,
1935,12,18,0,1, 6.0,CHINA,SICHUAN PROVINCE,  28.700,  103.600,,1,,,,
1935,12,28,1,1, 7.9,INDONESIA,SW. SUMATRA,    .001,   98.250,,0,,,,
1936,2,2,1,9,,NEW ZEALAND,"GOOSE BAY, SOUTH ISLAND",,,,0,,,,
1936,2,25,1,0,,NAURU,"NAURU, OCEAN ISLAND",   -.500,  166.900,,1,,,,
1936,4,1,4,1, 7.7,INDONESIA,SULAWESI,   4.500,  126.500,   3.00,2,,,,
1936,7,13,4,1, 7.3,CHILE,NORTHERN CHILE, -24.500,  -70.000,   1.00,3,,,,
1936,8,23,2,1, 7.3,INDONESIA,OFF NORTHWEST COAST,   6.100,   94.700,,0,,,,
1936,9,13,4,8,,NORWAY,LOEN,  61.870,    6.851,  74.00,5,73,,1,
1936,10,27,4,8,,USA,"LITUYA BAY, AK",  58.600, -137.100, 149.35,1,,,1,2
1936,11,2,4,1, 7.7,JAPAN,SANRIKU,  38.200,  142.200,    .70,11,,,,
1936,11,13,2,1, 7.3,RUSSIA,KAMCHATKA,  55.200,  164.000,  13.00,1,,,,
1937,5,29,4,6,*,PAPUA NEW GUINEA,RABAUL,  -4.271,  152.203,   2.50,4,,,1,
1937,8,20,3,1, 7.5,PHILIPPINES,W. LUZON ISLAND,  14.500,  121.500,,2,,,,
1937,9,21,3,1, 5.7,RUSSIA,KAMCHATKA,  56.000,  162.500,,0,,,,
1937,9,21,-1,0,,USA,"BERING SEA, AK",  58.000, -165.000,,0,,,,
1937,9,22,1,0,,RUSSIA,KAMCHATKA,  58.000,  165.000,,0,,,,
1937,11,6,2,1, 6.0,INDONESIA,BANDA SEA,  -3.000,  132.300,    .50,1,,,,
1938,1,28,0,6,,CONGO,NYAMURAGIRA,  -1.408,   29.200,,1,,,,
1938,2,1,4,1, 8.5,INDONESIA,BANDA SEA,  -5.250,  130.500,   1.00,5,,,2,24
1938,2,13,2,1, 6.0,INDONESIA,BANDA SEA,  -3.000,  132.300,    .50,1,,,,
1938,3,6,1,1,*,PAPUA NEW GUINEA,SOLOMON SEA,  -5.100,  153.100,    .03,1,,,,
1938,3,22,-1,1, 6.3,CANADA,BRITISH COLUMBIA,  52.200, -131.900,,1,,,,
1938,3,,4,8,,NORWAY,WESTERN NORWAY,  62.333,    6.967,,0,,,,
1938,5,12,3,1, 7.5,PAPUA NEW GUINEA,SOLOMON SEA,  -6.000,  147.800,,1,,,1,
1938,5,19,4,1, 7.6,INDONESIA,MAKASSAR STRAIT,  -1.000,  120.000,   3.00,6,17,,1,
1938,5,23,4,1, 7.1,JAPAN,JAPAN TRENCH,  36.700,  141.400,    .83,7,,,,
1938,5,28,4,1, 6.1,JAPAN,E. HOKKAIDO ISLAND,  43.600,  144.300,    .90,2,1,,1,7
1938,6,10,4,1, 7.6,JAPAN,RYUKYU ISLANDS,  25.321,  125.115,   1.50,1,,,1,
1938,9,21,1,9,,USA,NEW JERSEY COAST,  39.950,  -74.120,,1,,,2,
1938,11,5,4,1, 7.7,JAPAN,SANRIKU,  37.100,  141.700,    .57,17,,,,
1938,11,5,4,1, 7.6,JAPAN,SANRIKU,  37.200,  141.700,    .56,12,,,,
1938,11,6,4,1, 7.5,JAPAN,OFF FUKUSHIMA PREFECTURE,  37.500,  141.800,   1.26,15,,,,
1938,11,6,4,1, 7.1,JAPAN,OFF FUKUSHIMA PREFECTURE,  37.000,  141.700,   1.25,11,,,,
1938,11,9,-1,1, 6.5,JAPAN,SANRIKU,  37.600,  141.200,,0,,,,
1938,11,10,4,1, 8.2,USA,"SHUMAGIN ISLANDS, AK",  55.480, -158.370,    .30,9,,,,
1938,11,13,4,1, 6.0,JAPAN,SANRIKU,  37.000,  141.500,    .75,7,,,,
1938,11,16,-1,1,,JAPAN,SANRIKU,  37.400,  141.600,,0,,,,
1938,11,22,4,1, 6.9,JAPAN,SANRIKU,  36.700,  142.100,    .30,4,,,,
1938,11,30,4,1, 7.0,JAPAN,SANRIKU,  37.000,  142.200,    .20,9,,,,
1939,1,25,1,1, 8.3,CHILE,CENTRAL CHILE, -36.250,  -72.250,,0,,,,
1939,1,27,1,1,*,ITALY,CALABRIAN ARC,  38.500,   14.700,,0,,,,
1939,1,30,2,1, 7.7,PAPUA NEW GUINEA,SOLOMON SEA,  -7.080,  155.386,,3,,,,
1939,3,20,4,1, 6.6,JAPAN,SEIKAIDO,  32.300,  132.000,    .80,4,,,,
1939,4,18,1,1, 7.4,CHILE,NORTHERN CHILE, -27.000,  -70.500,,0,,,,
1939,4,30,3,1, 7.9,SOLOMON ISLANDS,SOLOMON ISLANDS,  -9.295,  159.234,  10.50,6,12,,1,
1939,5,1,4,1, 7.0,JAPAN,NW. HONSHU ISLAND,  40.100,  139.500,   1.20,25,,,,
1939,5,6,1,1, 6.5,PHILIPPINES,"TAYABAS BAY, SULU SEA",  13.500,  121.250,,1,,,,
1939,5,8,4,1, 6.5,PORTUGAL,AZORES,  37.053,  -24.427,,2,,,,
1939,6,22,2,1, 6.4,GHANA,GOLD COAST,   5.180,    -.130,,2,,,,
1939,8,15,2,1, 5.6,CUBA,SANTA CLARA,  22.200,  -79.100,,1,,,,
1939,12,21,3,1, 8.0,INDONESIA,N. MOLUCCAS ISLANDS, ,  123.000,,2,,,1,
1939,12,26,4,1, 7.7,TURKEY,SOUTH BLACK SEA,  39.770,   39.533,    .53,9,,,,
1940,1,15,2,1, 5.1,ITALY,NORTHERN SICILY,  38.067,   13.467,,0,,,,
1940,5,24,2,1, 8.2,PERU,CENTRAL PERU, -10.500,  -77.000,   2.00,1,,,,
1940,8,1,4,1, 7.5,JAPAN,W. HOKKAIDO ISLAND,  44.200,  139.500,   3.50,61,10,,1,20
1940,8,31,4,8,,NORWAY,NORTHERN NORWAY,  65.883,   13.167,,0,,,,
1940,10,4,1,1, 7.3,CHILE,NORTHERN CHILE, -22.000,  -71.000,,0,,,,
1940,10,11,1,1, 7.0,CHILE,SOUTHERN CHILE, -41.500,  -74.500,,0,,,,
1941,1,13,4,1, 7.4,PAPUA NEW GUINEA,BISMARCK SEA,  -4.175,  152.071,    .15,3,,,,
1941,2,9,0,1, 6.6,USA,NORTHERN CALIFORNIA,  40.500, -125.250,,3,,,,
1941,3,16,2,1,*,ITALY,CALABRIAN ARC,  38.300,   12.200,,0,,,,
1941,6,26,4,1, 7.6,INDIA,"ANDAMAN SEA, E. COAST INDIA",  12.500,   92.500,   1.50,2,,,,
1941,11,18,4,1, 7.4,JAPAN,SEIKAIDO,  32.000,  132.100,   1.20,11,2,,1,27
1941,11,25,4,1, 8.3,ATLANTIC OCEAN,AZORES GIBRALTAR FRACTURE ZONE,  37.417,  -18.983,    .10,1,,,,
1941,12,5,4,1, 7.6,COSTA RICA,COSTA RICA-PANAMA,   8.700,  -83.200,    .23,1,,,,
1941,12,6,4,1, 6.9,COSTA RICA,COSTA RICA-PANAMA,   8.500,  -84.000,    .10,1,,,,
1942,5,22,1,1, 5.8,COLOMBIA,COLOMBIA,   4.600,  -74.500,   1.00,1,,,,
1942,8,24,4,3, 8.2,PERU,S. PERU, -15.000,  -76.000,   2.00,3,,,1,
1943,4,6,4,1, 8.2,CHILE,CENTRAL CHILE, -30.750,  -72.000,   1.00,12,,,1,
1943,6,13,4,1, 7.1,JAPAN,SE. HOKKAIDO ISLAND,  41.200,  143.300,    .60,1,,,,
1944,4,9,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,   9.14,1,,,,
1944,8,20,4,6,,ITALY,STROMBOLI ISlAND,  38.789,   15.213,,1,,,1,1
1944,9,14,1,9,,USA,NEW JERSEY COAST,  38.933,  -74.900,,1,,,,
1944,12,7,4,1, 8.1,JAPAN,OFF SOUTHEAST COAST KII PENINSULA,  34.000,  137.100,  10.00,156,1223,2135,4,3059
1944,,,1,0,,USA,"CONEY ISLAND, NY",  40.300,  -74.000,,1,,,,
1945,1,12,4,1, 7.1,JAPAN,TOKAIDO,  34.700,  137.200,   1.00,7,,,,
1945,2,10,4,1, 7.3,JAPAN,SANRIKU,  40.900,  142.100,    .40,1,,,,
1945,11,27,4,3, 8.0,PAKISTAN,MAKRAN COAST,  24.500,   63.000,  17.00,14,4000,,4,
1946,4,1,4,3, 8.6,USA,"UNIMAK ISLAND, AK",  53.492, -162.832,  42.00,592,167,,4,
1946,6,23,4,3, 7.3,CANADA,BRITISH COLUMBIA,  49.870, -124.920,   9.00,5,,,1,
1946,8,2,2,1, 7.9,CHILE,NORTHERN CHILE, -26.500,  -70.500,,0,,,,
1946,8,4,4,1, 7.9,DOMINICAN REPUBLIC,NORTHEASTERN COAST,  19.250,  -69.000,   5.00,8,1790,,3,
1946,8,8,4,1, 7.5,DOMINICAN REPUBLIC,NORTHEASTERN COAST,  19.500,  -69.500,    .60,13,75,,,
1946,9,30,2,1, 7.0,PERU,S. PERU, -14.000,  -76.250,,0,,,,
1946,11,1,1,1, 7.0,USA,"ANDREANOF ISLANDS, AK",  51.500, -174.500,,1,,,,
1946,11,13,3,6,,RUSSIA,N. KURIL ISLANDS,  48.092,  153.200,,0,,,,
1946,12,20,4,1, 8.1,JAPAN,HONSHU: S COAST,  33.000,  135.600,   6.60,304,1362,,4,1451
1947,1,,-1,9,,USA,HAWAII,,,,0,,,,
1947,3,25,3,3, 7.1,NEW ZEALAND,OFF COAST OF NORTH ISLAND, -38.850,  178.870,  10.00,10,,,1,
1947,5,17,4,1, 6.9,NEW ZEALAND,OFF COAST OF NORTH ISLAND, -38.420,  178.880,   6.00,5,,,,
1947,10,6,3,3, 6.9,GREECE,"PELOPONNESUS, GREECE",  37.000,   22.000,   1.00,1,,,,
1947,11,4,4,1, 7.0,JAPAN,W. HOKKAIDO ISLAND,  43.800,  141.000,   2.00,4,,,1,
1948,1,24,3,1, 8.3,PHILIPPINES,SULU SEA,  10.500,  122.000,,1,2,,,
1948,2,9,4,1, 7.1,GREECE,"DODECANESE, KARPATHOS IS.",  35.500,   27.200,   2.50,1,,,1,
1948,4,17,4,1, 7.2,JAPAN,TOKAIDO,  33.100,  135.600,    .60,3,,,,
1948,4,22,4,1, 6.5,GREECE,IONIAN SEA,  38.532,   20.427,   1.00,1,,,,
1948,5,23,2,1, 6.0,CHINA,SHANDONG PROVINCE,  37.200,  121.800,   3.00,1,,,,
1948,6,1,3,1, 6.3,INDONESIA,OFF NORTHWEST COAST,   6.000,   95.000,,1,,,,
1948,9,8,4,1, 7.8,TONGA,TONGA TRENCH, -21.000, -174.000,   2.00,6,,,,
1948,12,3,2,1, 6.9,MEXICO,MEXICO,  22.000, -106.000,   5.00,1,,,,
1948,12,26,3,1, 7.0,CHILE,NORTHERN CHILE, -22.500,  -69.000,,1,,,,
1949,1,27,4,1, 5.9,RUSSIA,KAMCHATKA,  54.600,  163.500,,1,,,,
1949,2,9,1,1,*,GREECE,WEST COAST OF GREECE,  38.200,   20.000,,0,,,,
1949,4,13,3,3, 7.0,USA,"PUGET SOUND, WA",  47.167, -122.617,,1,,,,
1949,4,16,4,8,,USA,"PUGET SOUND, WA",,,   2.40,1,,,1,
1949,4,20,2,1, 7.3,CHILE,CENTRAL CHILE, -38.000,  -73.500,,0,,,,
1949,5,9,2,1, 6.7,INDONESIA,BANDA ACEH,   5.000,   95.000,,0,,,,
1949,7,23,3,1, 6.7,GREECE,"CHIOS ISLAND, AEGEAN ISLANDS",  38.580,   26.230,   2.00,1,,,,
1949,7,27,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,  19.81,1,,,1,
1949,8,22,4,3, 8.1,CANADA,BRITISH COLUMBIA,  53.600, -133.300,    .61,9,,,,
1949,9,5,0,1, 6.4,PHILIPPINES,NORTHERN LUZON ISLAND,  17.000,  121.500,    .10,1,,,,
1949,9,27,-1,1,,USA,"GULF OF ALASKA, AK",  59.750, -149.000,,1,,,,
1949,10,19,4,1, 7.5,PAPUA NEW GUINEA,SOLOMON SEA,  -5.500,  154.000,    .30,5,,,,
1949,12,17,1,1, 7.8,CHILE,SOUTHERN CHILE, -54.000,  -71.000,,0,,,,
1949,12,17,2,1, 7.8,CHILE,SOUTHERN CHILE, -54.000,  -71.000,,2,,,,
1949,12,29,1,1, 7.2,PHILIPPINES,E. LUZON ISLAND,  17.000,  121.630,,2,16,,,
1950,1,30,1,1, 7.0,CHILE,SOUTHERN CHILE, -53.500,  -71.500,,0,,,,
1950,3,14,2,1, 5.8,NEW ZEALAND,N. NEW ZEALAND, -37.800,  177.200,,1,,,,
1950,4,30,0,,*,PANAMA,OFF COAST,   6.500,  -83.000,,1,,,,
1950,8,3,2,1, 6.8,VENEZUELA,EL TOCUYO,  10.500,  -68.000,,1,,,,
1950,8,15,0,1, 8.6,INDIA,INDIA-CHINA,  28.500,   96.500,    .50,41,,,,
1950,10,5,4,1, 7.7,COSTA RICA,COSTA RICA-NICARAGUA,  11.000,  -85.000,    .10,7,,,,
1950,10,8,3,1, 7.6,INDONESIA,JAVA TRENCH,  -3.800,  128.300,,2,1,,3,
1950,10,8,0,8,,NORWAY,MID-NORWAY,  63.433,   10.383,,0,,,,
1950,10,23,4,1, 7.5,GUATEMALA,GUATEMALA,  14.310,  -91.917,    .20,5,,,,
1950,11,8,3,1, 7.3,SOLOMON ISLANDS,SOLOMON SEA, -10.000,  159.500,,0,,,,
1950,12,2,3,1, 7.8,VANUATU,VANUATU ISLANDS, -18.250,  167.500,,0,,,,
1950,12,10,2,1, 7.0,PERU,S. PERU, -14.250,  -77.750,    .70,1,,,,
1950,12,14,4,1, 7.5,MEXICO,S. MEXICO,  16.480,  -98.220,    .30,2,,,,
1951,2,22,2,1,*,PAPUA NEW GUINEA,BISMARCK SEA,  -3.700,  142.200,   6.00,1,,,,
1951,2,23,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,   3.00,1,,,,
1951,8,3,1,3, 6.0,NICARAGUA,COSIGUINA VOLCANO,  13.000,  -87.500,,1,,,1,
1951,8,21,4,1, 6.9,USA,HAWAII,  19.500, -156.000,   3.60,7,,,1,
1951,10,22,4,1, 7.3,TAIWAN,TAIWAN,  23.800,  121.700,    .30,2,,,,
1951,12,21,0,1, 6.3,CHINA,CHINA: GANSU AND SHANXI PROVINCES,  26.700,  100.000,   2.00,1,,,,
1951,12,22,3,6,,SOLOMON ISLANDS,KAVACHI,  -9.020,  157.950,,0,,,,
1952,1,9,4,8,,NORWAY,MID-NORWAY,  64.883,   12.417,   2.00,0,,,,
1952,3,4,4,1, 8.1,JAPAN,SE. HOKKAIDO ISLAND,  42.150,  143.850,   6.54,218,33,,3,
1952,3,9,4,1, 7.0,JAPAN,SE. HOKKAIDO ISLAND,  41.700,  143.600,    .30,4,,,,
1952,3,17,4,1, 4.5,USA,HAWAII,  19.100, -155.000,   1.00,2,,,,
1952,3,19,4,1, 7.8,PHILIPPINES,"E. OF MINDANO, PHILIPPINES",   9.500,  127.250,    .33,5,,,,
1952,4,10,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,  19.81,1,,,,
1952,5,6,0,9,,USA,"LAKE HURON, MI",  43.100,  -82.400,   1.52,3,,,1,
1952,5,13,2,1, 6.9,COSTA RICA,COSTA RICA-PANAMA,  10.300,  -85.300,    .10,2,,,,
1952,7,13,2,1, 6.8,VANUATU,OFF EAST COAST OF VANUATU, -18.500,  169.250,,2,,,,
1952,9,16,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,    .15,1,,,,
1952,9,23,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,    .05,1,,,,
1952,9,24,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,    .15,1,,,,
1952,9,26,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,    .10,2,,,,
1952,10,13,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,,1,,,,
1952,11,4,4,1, 9.0,RUSSIA,KAMCHATKA,  52.755,  160.057,  18.40,324,10000,,2,
1953,2,14,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,,1,,,,
1953,2,15,2,1, 5.5,PERU,CENTRAL PERU, -12.000,  -77.500,    .70,1,,,,
1953,2,16,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,   4.80,1,,,,
1953,3,11,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,   6.00,2,,,,
1953,3,17,3,1, 5.8,RUSSIA,N. KURIL ISLANDS,  50.000,  156.500,   3.00,1,,,,
1953,3,25,4,6,,JAPAN,MYOJINSHO SUBMARINE VOLCANO,  32.100,  139.850,    .05,1,,,,
1953,4,23,1,1, 7.4,PAPUA NEW GUINEA,"RABAUL, NEW BRITAIN",  -4.449,  152.868,,2,,,,
1953,5,6,1,1, 7.6,CHILE,CENTRAL CHILE, -36.500,  -72.500,,0,,,,
1953,5,31,2,1, 7.2,DOMINICAN REPUBLIC,PUERTO PLATA,  19.800,  -70.700,    .06,1,,,,
1953,6,27,3,6,,PAPUA NEW GUINEA,BISMARCK SEA,  -2.400,  147.400,,1,,,1,
1953,8,12,2,1, 7.2,GREECE,IONIAN SEA,  38.300,   20.800,,0,,,,
1953,8,19,0,8,,USA,"COLUMBIA RIVER VALLEY, WA",,,,1,,,,
1953,9,10,3,1, 6.5,CYPRUS,LEVANTIAN SEA,  35.000,   32.500,,0,,,,
1953,9,14,4,3, 6.4,FIJI,FIJI ISLANDS, -18.300,  178.200,  15.00,31,5,12,1,
1953,11,25,4,1, 7.4,JAPAN,"KASHIMA, JAPAN",  34.000,  141.700,   3.00,33,,,1,
1953,12,12,4,1, 7.4,PERU,N. PERU,  -3.400,  -80.600,   1.00,2,,,,
1954,2,11,0,1, 7.3,CHINA,CHINA: GANSU AND SHANXI PROVINCES,,,,1,,,,
1954,2,,4,6,,ITALY,STROMBOLI ISLAND,  38.789,   15.213,,4,,,,
1954,6,26,0,9,,USA,"MICHIGAN CITY, IN (LAKE MICHIGAN)",  41.700,  -86.883,   3.00,5,8,,,
1954,9,9,4,3, 6.7,ALGERIA,SEA OF ALBORAN,  36.283,    1.467,    .33,4,,,,
1954,10,,2,0,,GREENLAND,APUTITEQ POINT,  67.470,  -32.283,  18.28,1,,,,
1954,11,18,4,1, 6.1,JAPAN,"MIYAGI, JAPAN",  38.900,  142.200,,3,,,,
1955,1,18,2,1, 5.5,VENEZUELA,OFF THE COAST NEAR LA VELA,  11.460,  -69.570,,1,,,1,
1955,4,19,3,1, 6.2,GREECE,VOLOS GULF,  39.400,   23.100,,1,,,,
1955,4,19,4,1, 7.1,CHILE,CENTRAL CHILE, -30.000,  -72.000,   1.00,7,1,,1,
